,Unnamed: 0,onset,duration,trial_type,word,n_closing,is_last_word,pos,content_word,sequence_id
0,0,3.13,0.1100000000000003,"{'kind': 'word', 'word': 'la'}",la,1,False,DET,False,0
1,1,3.3,0.48,"{'kind': 'word', 'word': 'sixième'}",sixième,1,False,ADJ,True,0
2,2,3.9,0.5299999999999998,"{'kind': 'word', 'word': 'planète'}",planète,2,False,NC,True,0
3,3,4.61,0.1999999999999993,"{'kind': 'word', 'word': 'était'}",était,2,False,V,True,0
4,4,4.87,0.2199999999999997,"{'kind': 'word', 'word': 'une'}",une,1,False,DET,False,0
5,5,5.09,0.5,"{'kind': 'word', 'word': 'planète'}",planète,1,False,NC,True,0
6,6,5.59,0.3600000000000003,"{'kind': 'word', 'word': 'dix'}",dix,1,False,DET,False,0
7,7,5.95,0.3599999999999994,"{'kind': 'word', 'word': 'fois'}",fois,2,False,NC,True,0
8,8,6.31,0.2700000000000004,"{'kind': 'word', 'word': 'plus'}",plus,2,False,ADV,True,0
9,9,6.58,0.5800000000000001,"{'kind': 'word', 'word': 'vaste'}",vaste,4,True,ADJ,True,0
10,10,7.72,0.2000000000000001,"{'kind': 'word', 'word': 'Elle'}",Elle,1,False,XXX,False,1
11,11,7.92,0.3000000000000007,"{'kind': 'word', 'word': 'était'}",était,1,False,V,True,1
12,12,8.22,0.4399999999999995,"{'kind': 'word', 'word': 'habitée'}",habitée,2,False,VPP,True,1
13,13,8.66,0.1600000000000001,"{'kind': 'word', 'word': 'par'}",par,1,False,P,False,1
14,14,8.82,0.1699999999999999,"{'kind': 'word', 'word': 'un'}",un,1,False,DET,False,1
15,15,8.99,0.1899999999999995,"{'kind': 'word', 'word': 'vieux'}",vieux,1,False,ADJ,True,1
16,16,9.18,0.5500000000000007,"{'kind': 'word', 'word': 'monsieur'}",monsieur,1,False,NC,True,1
17,17,9.89,0.1699999999999999,"{'kind': 'word', 'word': 'qui'}",qui,2,False,PROREL,False,1
18,18,10.06,0.5199999999999996,"{'kind': 'word', 'word': 'écrivait'}",écrivait,2,False,V,True,1
19,19,10.58,0.1199999999999992,"{'kind': 'word', 'word': 'd'}",d,1,False,XXX,False,1
20,20,10.7,0.8300000000000001,"{'kind': 'word', 'word': 'énormes'}",énormes,1,False,ADJ,True,1
21,21,11.53,0.5300000000000011,"{'kind': 'word', 'word': 'livres'}",livres,6,True,NC,True,1
22,22,13.03,0.2900000000000009,"{'kind': 'word', 'word': '«Tiens'}",«Tiens,1,False,XXX,False,2
23,23,13.64,0.2899999999999991,"{'kind': 'word', 'word': 'voilà'}",voilà,2,False,V,True,2
24,24,13.93,0.0300000000000011,"{'kind': 'word', 'word': 'un'}",un,1,False,DET,False,2
25,25,14.1,0.8900000000000006,"{'kind': 'word', 'word': 'explorateur'}",explorateur,3,True,NC,True,2
26,26,15.49,0.1400000000000005,"{'kind': 'word', 'word': 's'}",s,1,False,XXX,False,3
27,27,15.63,0.3599999999999994,"{'kind': 'word', 'word': 'écria'}",écria,1,False,V,True,3
28,28,15.99,0.2400000000000002,"{'kind': 'word', 'word': '-t'}",-t,1,False,CLS-SUJ,False,3
29,29,16.23,0.1900000000000012,"{'kind': 'word', 'word': '-il'}",-il,2,False,CLS-SUJ,False,3
30,30,16.51,0.2299999999999968,"{'kind': 'word', 'word': 'quand'}",quand,1,False,CS,False,3
31,31,16.74,0.120000000000001,"{'kind': 'word', 'word': 'il'}",il,1,False,CLS-SUJ,False,3
32,32,16.86,0.4100000000000001,"{'kind': 'word', 'word': 'aperçut'}",aperçut,2,False,V,True,3
33,33,17.27,0.120000000000001,"{'kind': 'word', 'word': 'le'}",le,1,False,DET,False,3
34,34,17.39,0.3099999999999987,"{'kind': 'word', 'word': 'petit'}",petit,1,False,ADJ,True,3
35,35,17.7,0.6099999999999994,"{'kind': 'word', 'word': 'prince'}",prince,5,True,NC,True,3
36,36,19.22,0.1400000000000005,"{'kind': 'word', 'word': 'Le'}",Le,1,False,XXX,False,4
37,37,19.36,0.3200000000000003,"{'kind': 'word', 'word': 'petit'}",petit,1,False,ADJ,True,4
38,38,19.68,0.4699999999999988,"{'kind': 'word', 'word': 'prince'}",prince,2,False,NC,True,4
39,39,20.15,0.0200000000000031,"{'kind': 'word', 'word': 's'}",s,1,False,XXX,False,4
40,40,20.17,0.3499999999999978,"{'kind': 'word', 'word': 'assit'}",assit,2,False,V,True,4
41,41,20.52,0.1500000000000021,"{'kind': 'word', 'word': 'sur'}",sur,1,False,P,False,4
42,42,20.67,0.1599999999999966,"{'kind': 'word', 'word': 'la'}",la,1,False,DET,False,4
43,43,20.83,0.4300000000000032,"{'kind': 'word', 'word': 'table'}",table,3,False,NC,True,4
44,44,21.43,0.0899999999999998,"{'kind': 'word', 'word': 'et'}",et,1,False,CC,False,4
45,45,21.52,0.4600000000000008,"{'kind': 'word', 'word': 'souffla'}",souffla,2,False,V,True,4
46,46,21.98,0.259999999999998,"{'kind': 'word', 'word': 'un'}",un,1,False,DET,False,4
47,47,22.24,0.2700000000000031,"{'kind': 'word', 'word': 'peu'}",peu,4,True,ADV,True,4
48,48,23.04,0.1900000000000012,"{'kind': 'word', 'word': 'Il'}",Il,1,False,XXX,False,5
49,49,23.23,0.25,"{'kind': 'word', 'word': 'avait'}",avait,1,False,V,True,5
50,50,23.48,0.4199999999999981,"{'kind': 'word', 'word': 'déjà'}",déjà,1,False,ADV,True,5
51,51,24.07,0.2800000000000011,"{'kind': 'word', 'word': 'tant'}",tant,1,False,ADV,True,5
52,52,24.35,0.629999999999999,"{'kind': 'word', 'word': 'voyagé'}",voyagé,3,True,VPP,True,5
53,53,25.74,0.0899999999999998,"{'kind': 'word', 'word': '«D'}",«D,1,False,XXX,False,6
54,54,25.83,0.1300000000000025,"{'kind': 'word', 'word': 'où'}",où,2,False,ADVWH,False,6
55,55,25.96,0.2100000000000008,"{'kind': 'word', 'word': 'viens'}",viens,1,False,V,True,6
56,56,26.17,0.3999999999999986,"{'kind': 'word', 'word': '-tu'}",-tu,1,False,XXX,False,6
57,57,26.86,0.2199999999999988,"{'kind': 'word', 'word': 'lui'}",lui,1,False,CLO-A_OBJ,False,6
58,58,27.08,0.1600000000000001,"{'kind': 'word', 'word': 'dit'}",dit,2,False,V,True,6
59,59,27.24,0.120000000000001,"{'kind': 'word', 'word': 'le'}",le,1,False,DET,False,6
60,60,27.36,0.1799999999999997,"{'kind': 'word', 'word': 'vieux'}",vieux,1,False,ADJ,True,6
61,61,27.54,0.4800000000000004,"{'kind': 'word', 'word': 'monsieur'}",monsieur,3,True,NC,True,6
62,62,29.01,0.1999999999999993,"{'kind': 'word', 'word': 'Quel'}",Quel,1,False,XXX,False,7
63,63,29.21,0.0899999999999998,"{'kind': 'word', 'word': 'est'}",est,2,False,V,True,7
64,64,29.3,0.1600000000000001,"{'kind': 'word', 'word': 'ce'}",ce,1,False,DET,False,7
65,65,29.46,0.2199999999999988,"{'kind': 'word', 'word': 'gros'}",gros,1,False,ADJ,True,7
66,66,29.68,0.4299999999999997,"{'kind': 'word', 'word': 'livre'}",livre,3,True,NC,True,7
67,67,30.38,0.2200000000000024,"{'kind': 'word', 'word': 'dit'}",dit,2,False,V,True,8
68,68,30.6,0.0799999999999983,"{'kind': 'word', 'word': 'le'}",le,1,False,DET,False,8
69,69,30.68,0.2800000000000011,"{'kind': 'word', 'word': 'petit'}",petit,1,False,ADJ,True,8
70,70,30.96,0.5500000000000007,"{'kind': 'word', 'word': 'prince'}",prince,3,True,NC,True,8
71,71,31.86,0.1499999999999985,"{'kind': 'word', 'word': 'Que'}",Que,1,False,XXX,False,9
72,72,32.01,0.240000000000002,"{'kind': 'word', 'word': 'faites'}",faites,1,False,V,True,9
73,73,32.25,0.25,"{'kind': 'word', 'word': '-vous'}",-vous,2,False,CLS-SUJ,False,9
