,Unnamed: 0,onset,duration,trial_type,word,n_closing,is_last_word,pos,content_word,sequence_id
0,0,3.08,0.06,"{'kind': 'word', 'word': 'la'}",la,1,False,DET,False,0
1,1,3.31,0.4899999999999997,"{'kind': 'word', 'word': 'quatrième'}",quatrième,1,False,ADJ,True,0
2,2,3.91,0.54,"{'kind': 'word', 'word': 'planète'}",planète,2,False,NC,True,0
3,3,4.51,0.3100000000000005,"{'kind': 'word', 'word': 'était'}",était,2,False,V,True,0
4,4,4.88,0.3899999999999997,"{'kind': 'word', 'word': 'celle'}",celle,1,False,PRO,False,0
5,5,5.27,0.0850000000000008,"{'kind': 'word', 'word': 'du'}",du,1,False,P+D,False,0
6,6,5.355,0.0849999999999999,"{'kind': 'word', 'word': ' '}", ,1,False,XXX,False,0
7,7,5.44,1.0,"{'kind': 'word', 'word': 'businessman'}",businessman,5,True,NC,True,0
8,8,7.15,0.2419409999999997,"{'kind': 'word', 'word': 'cet'}",cet,1,False,DET,False,1
9,9,7.423483999999997,0.1865160000000036,"{'kind': 'word', 'word': 'homme'}",homme,2,False,NC,True,1
10,10,7.61,0.2299999999999995,"{'kind': 'word', 'word': 'était'}",était,2,False,V,True,1
11,11,7.84,0.3000000000000007,"{'kind': 'word', 'word': 'si'}",si,1,False,ADV,True,1
12,12,8.14,0.6399999999999988,"{'kind': 'word', 'word': 'occupé'}",occupé,2,False,ADJ,True,1
13,13,8.87,0.08,"{'kind': 'word', 'word': 'qu'}",qu,1,False,XXX,False,1
14,14,8.95,0.0899999999999998,"{'kind': 'word', 'word': 'il'}",il,1,False,CLS-SUJ,False,1
15,15,9.04,0.1300000000000007,"{'kind': 'word', 'word': 'ne'}",ne,1,False,ADV,True,1
16,16,9.17,0.33,"{'kind': 'word', 'word': 'leva'}",leva,2,False,V,True,1
17,17,9.5,0.3900000000000005,"{'kind': 'word', 'word': 'même'}",même,1,False,ADV,True,1
18,18,9.89,0.1799999999999997,"{'kind': 'word', 'word': 'pas'}",pas,1,False,ADV,True,1
19,19,10.07,0.1400000000000005,"{'kind': 'word', 'word': 'la'}",la,1,False,DET,False,1
20,20,10.21,0.379999999999999,"{'kind': 'word', 'word': 'tête'}",tête,2,False,NC,True,1
21,21,10.66,0.0999999999999996,"{'kind': 'word', 'word': 'à'}",à,1,False,P,False,1
22,22,10.76,0.0500000000000007,"{'kind': 'word', 'word': 'l'}",l,1,False,XXX,False,1
23,23,10.81,0.3399999999999998,"{'kind': 'word', 'word': 'arrivée'}",arrivée,1,False,NC,True,1
24,24,11.15,0.0600000000000005,"{'kind': 'word', 'word': 'du'}",du,1,False,P+D,False,1
25,25,11.21,0.0599999999999987,"{'kind': 'word', 'word': ' '}", ,1,False,XXX,False,1
26,26,11.27,0.2900000000000009,"{'kind': 'word', 'word': 'petit'}",petit,1,False,ADJ,True,1
27,27,11.56,0.629999999999999,"{'kind': 'word', 'word': 'prince'}",prince,8,True,NC,True,1
28,28,12.98,0.5199999999999996,"{'kind': 'word', 'word': 'bonjour'}",bonjour,1,False,I,False,2
29,29,13.79,0.200000000000001,"{'kind': 'word', 'word': 'lui'}",lui,1,False,CLO-A_OBJ,False,2
30,30,13.99,0.1699999999999999,"{'kind': 'word', 'word': 'dit'}",dit,2,False,V,True,2
31,31,14.2,0.2600000000000015,"{'kind': 'word', 'word': 'celui'}",celui,1,False,PRO,False,2
32,32,14.46,0.3099999999999987,"{'kind': 'word', 'word': '-ci'}",-ci,1,False,XXX,False,2
33,33,15.39,0.209999999999999,"{'kind': 'word', 'word': 'votre'}",votre,1,False,DET,False,2
34,34,15.6,0.5499999999999989,"{'kind': 'word', 'word': 'cigarette'}",cigarette,2,False,NC,True,2
35,35,16.15,0.120000000000001,"{'kind': 'word', 'word': 'est'}",est,2,False,V,True,2
36,36,16.27,0.5500000000000007,"{'kind': 'word', 'word': 'éteinte'}",éteinte,3,True,ADJ,True,2
37,37,17.99,0.1700000000000017,"{'kind': 'word', 'word': 'trois'}",trois,1,False,PRO,False,3
38,38,18.42,0.0899999999999998,"{'kind': 'word', 'word': 'et'}",et,1,False,CC,False,3
39,39,18.51,0.0799999999999983,"{'kind': 'word', 'word': 'deux'}",deux,4,False,PRO,False,3
40,40,18.74,0.2100000000000008,"{'kind': 'word', 'word': 'font'}",font,2,False,V,True,3
41,41,18.95,0.6600000000000001,"{'kind': 'word', 'word': 'cinq'}",cinq,3,True,PRO,False,3
42,42,19.8,0.4199999999999981,"{'kind': 'word', 'word': 'cinq'}",cinq,1,False,PRO,False,4
43,43,20.22,0.1000000000000014,"{'kind': 'word', 'word': 'et'}",et,1,False,CC,False,4
44,44,20.32,0.379999999999999,"{'kind': 'word', 'word': 'sept'}",sept,1,False,PRO,False,4
45,45,20.7,0.6900000000000013,"{'kind': 'word', 'word': 'douze'}",douze,5,True,PRO,False,4
46,46,21.73,0.3000000000000007,"{'kind': 'word', 'word': 'douze'}",douze,1,False,PRO,False,5
47,47,22.03,0.1199999999999974,"{'kind': 'word', 'word': 'et'}",et,1,False,CC,False,5
48,48,22.15,0.4600000000000008,"{'kind': 'word', 'word': 'trois'}",trois,1,False,PRO,False,5
49,49,22.67,0.7799999999999976,"{'kind': 'word', 'word': 'quinze'}",quinze,5,True,PRO,False,5
50,50,23.88,0.8000000000000007,"{'kind': 'word', 'word': 'bonjour'}",bonjour,2,True,I,False,6
51,51,25.15,0.360000000000003,"{'kind': 'word', 'word': 'quinze'}",quinze,1,False,PRO,False,7
52,52,25.51,0.0899999999999998,"{'kind': 'word', 'word': 'et'}",et,1,False,CC,False,7
53,53,25.6,0.4100000000000001,"{'kind': 'word', 'word': 'sept'}",sept,1,False,PRO,False,7
54,54,26.01,0.3099999999999987,"{'kind': 'word', 'word': 'vingt'}",vingt,1,False,PRO,False,7
