onset	duration	trial_type	stimulus
18.639	0.1200000000000001	Word	mais
18.819	0.08	Word	il
18.96	0.4100000000000001	Word	arriva
19.43	0.02	Word	que
19.63	0.0599999999999996	Word	le
19.691	0.3399999999999998	Word	petit
20.031	0.5899999999999999	Word	prince
20.781	0.3700000000000001	Word	ayant
21.151	0.6399999999999997	Word	longtemps
21.791	0.4200000000000008	Word	marché
22.212	0.0799999999999991	Word	à
22.292	0.3400000000000007	Word	travers
22.632	0.1399999999999996	Word	les
22.772	0.54	Word	sables
23.572	0.1799999999999997	Word	les
23.753	0.4399999999999995	Word	rocs
24.323	0.0899999999999998	Word	et
24.413	0.1199999999999992	Word	les
24.533	0.5199999999999996	Word	neiges
25.443	0.6600000000000001	Word	découvrit
26.103	0.5500000000000007	Word	enfin
26.653	0.2699999999999996	Word	une
26.923	0.5399999999999991	Word	route
27.953	0.0700000000000002	Word	Et
28.023	0.1300000000000007	Word	les
28.153	0.5199999999999996	Word	routes
28.673	0.2300000000000004	Word	vont
29.063	0.4100000000000001	Word	toutes
29.543	0.200000000000001	Word	chez
29.744	0.25	Word	les
29.994	0.2899999999999991	Word	hommes
31.333	0.5800000000000001	Word	«Bonjour»
32.143	0.259999999999998	Word	dit
32.403	0.3900000000000005	Word	-il
33.303	0.1499999999999985	Word	C
33.453	0.240000000000002	Word	était
33.693	0.129999999999999	Word	un
33.823	0.5599999999999987	Word	jardin
34.383	0.6000000000000014	Word	fleuri
34.983	0.1499999999999985	Word	de
35.134	0.5	Word	roses
36.563	1.0300000000000011	Word	«Bonjour»
37.783	0.2099999999999973	Word	dirent
37.993	0.1300000000000025	Word	les
38.123	0.509999999999998	Word	roses
39.402	0.1900000000000012	Word	Le
39.593	0.3599999999999994	Word	petit
39.953	0.4800000000000004	Word	prince
40.433	0.1600000000000001	Word	les
40.593	0.5700000000000003	Word	regarda
41.753	0.129999999999999	Word	Elles
41.883	0.6500000000000021	Word	ressemblaient
42.673	0.3500000000000014	Word	toutes
43.083	0.120000000000001	Word	à
43.203	0.1900000000000012	Word	sa
43.393	0.5399999999999991	Word	fleur
44.933	0.3200000000000003	Word	«Qui
45.253	0.120000000000001	Word	êtes
45.373	0.3200000000000003	Word	-vous
46.093	0.2399999999999984	Word	leur
46.333	0.3800000000000025	Word	demanda
46.713	0.2399999999999984	Word	-t
46.953	0.1900000000000012	Word	-il
47.313	0.8000000000000043	Word	stupéfait
48.843	0.2000000000000028	Word	Nous
49.043	0.279999999999994	Word	sommes
49.323	0.1900000000000048	Word	des
49.513	0.6899999999999977	Word	roses
50.783	0.240000000000002	Word	dirent
51.023	0.1300000000000025	Word	les
51.153	0.4699999999999988	Word	roses
52.563	0.1300000000000025	Word	Ah
53.392	0.2000000000000028	Word	fit
53.593	0.1000000000000014	Word	le
53.693	0.2999999999999971	Word	petit
53.993	0.6000000000000014	Word	prince
55.332	0.1199999999999974	Word	Et
55.453	0.0700000000000002	Word	il
55.523	0.3599999999999994	Word	se
55.883	0.4600000000000008	Word	sentit
56.343	0.4500000000000028	Word	très
56.793	0.5999999999999943	Word	malheureux
58.072	0.2600000000000051	Word	Sa
58.333	0.3499999999999943	Word	fleur
58.683	0.2000000000000028	Word	lui
58.883	0.2000000000000028	Word	avait
59.083	0.519999999999996	Word	raconté
59.603	0.1000000000000014	Word	qu
59.703	0.0900000000000034	Word	elle
59.794	0.25	Word	était
60.044	0.4099999999999966	Word	seule
60.453	0.0600000000000022	Word	de
60.514	0.269999999999996	Word	son
60.784	0.4200000000000017	Word	espèce
61.204	0.1499999999999985	Word	dans
61.354	0.0399999999999991	Word	l
61.394	0.6200000000000045	Word	univers
62.553	0.1400000000000005	Word	Et
62.694	0.5399999999999991	Word	voici
63.234	0.1000000000000014	Word	qu
63.334	0.1099999999999994	Word	il
63.444	0.1599999999999966	Word	en
63.604	0.3000000000000042	Word	était
63.904	0.3399999999999963	Word	cinq
64.244	0.4200000000000017	Word	mille
64.944	0.25	Word	toutes
65.194	0.7100000000000009	Word	semblables
66.193	0.4099999999999966	Word	dans
66.603	0.1700000000000017	Word	un
66.773	0.4299999999999997	Word	seul
67.203	0.5300000000000011	Word	jardin
68.902	0.3299999999999983	Word	«Elle
69.233	0.1799999999999997	Word	serait
69.413	0.240000000000002	Word	bien
69.653	0.509999999999998	Word	vexée
70.343	0.1899999999999977	Word	se
70.533	0.2600000000000051	Word	dit
70.793	0.269999999999996	Word	-il
71.553	0.2100000000000008	Word	si
71.763	0.1599999999999966	Word	elle
71.923	0.3000000000000042	Word	voyait
72.223	0.2899999999999991	Word	ça
73.123	0.1999999999999957	Word	elle
73.323	0.6500000000000057	Word	tousserait
73.973	0.6499999999999986	Word	énormément
74.623	0.0700000000000002	Word	et
74.693	0.3099999999999951	Word	ferait
75.003	0.4400000000000048	Word	semblant
75.443	0.1400000000000005	Word	de
75.583	0.6499999999999986	Word	mourir
76.233	0.2199999999999988	Word	pour
76.453	0.5300000000000011	Word	échapper
76.983	0.019999999999996	Word	au
77.023	0.740000000000002	Word	ridicule
78.273	0.0200000000000031	Word	Et
78.293	0.1499999999999985	Word	je
78.443	0.3299999999999983	Word	serais
78.773	0.25	Word	bien
79.023	0.3500000000000014	Word	obligé
79.373	0.0700000000000002	Word	de
79.444	0.2300000000000039	Word	faire
79.674	0.4799999999999897	Word	semblant
80.153	0.1000000000000085	Word	de
80.254	0.1299999999999954	Word	la
80.384	0.5799999999999983	Word	soigner
81.254	0.3699999999999903	Word	car
81.753	0.4799999999999897	Word	sinon
82.643	0.1499999999999914	Word	pour
82.793	0.1099999999999994	Word	m
82.903	0.480000000000004	Word	humilier
83.383	0.2800000000000011	Word	moi
83.663	0.4200000000000017	Word	aussi
84.533	0.1599999999999966	Word	elle
84.693	0.1299999999999954	Word	se
84.823	0.3700000000000045	Word	laisserait
85.193	0.5600000000000023	Word	vraiment
85.753	0.5600000000000023	Word	mourir
87.222	0.3299999999999983	Word	Puis
87.552	0.0300000000000011	Word	il
87.583	0.1599999999999966	Word	se
87.743	0.25	Word	dit
87.993	0.5600000000000023	Word	encore
89.192	0.2300000000000039	Word	«Je
89.423	0.1299999999999954	Word	me
89.553	0.4500000000000028	Word	croyais
90.003	0.3199999999999932	Word	riche
90.323	0.0499999999999971	Word	d
90.373	0.2000000000000028	Word	une
90.573	0.3800000000000096	Word	fleur
91.023	0.5999999999999943	Word	unique
91.773	0.0900000000000034	Word	et
91.863	0.1199999999999903	Word	je
91.983	0.1700000000000017	Word	ne
92.153	0.3800000000000096	Word	possède
92.534	0.1700000000000017	Word	qu
92.704	0.1999999999999886	Word	une
92.904	0.3299999999999983	Word	rose
93.233	0.6700000000000017	Word	ordinaire
94.573	0.3700000000000045	Word	Ça
95.083	0.0499999999999971	Word	et
95.133	0.1500000000000056	Word	mes
95.283	0.2999999999999971	Word	trois
95.583	0.4099999999999966	Word	volcans
95.993	0.1299999999999954	Word	qui
96.123	0.0700000000000073	Word	m
96.194	0.3499999999999943	Word	arrivent
96.544	0.0350000000000108	Word	au
96.614	0.3699999999999903	Word	genou
97.224	0.0699999999999931	Word	et
97.294	0.1899999999999977	Word	dont
97.484	0.1000000000000085	Word	l
97.584	0.1299999999999954	Word	un
97.794	0.2300000000000039	Word	peut
