onset	duration	trial_type	stimulus
276.624	0.1200000000000001	Word	il
276.826	0.02	Word	se
277.027	0.25	Word	trouvait
277.337	0.0900000000000003	Word	dans
277.427	0.0699999999999998	Word	la
277.558	0.4699999999999997	Word	région
278.03	0.2300000000000004	Word	des
278.26	0.7199999999999998	Word	astéroïdes
278.98	1.17	Word	325
280.254	1.1999999999999993	Word	326
281.626	1.0299999999999994	Word	327
282.839	1.2100000000000009	Word	328
284.193	1.0900000000000016	Word	329
285.546	0.0899999999999998	Word	et
285.636	1.0399999999999991	Word	330
287.56	0.1899999999999995	Word	il
287.75	0.4199999999999999	Word	commença
288.17	0.3200000000000003	Word	donc
288.491	0.1699999999999999	Word	par
288.662	0.1500000000000003	Word	les
288.813	0.6099999999999994	Word	visiter
289.423	0.2600000000000015	Word	pour
289.683	0.0399999999999991	Word	y
289.723	0.4899999999999984	Word	chercher
290.214	0.1099999999999994	Word	une
290.324	0.7200000000000024	Word	occupation
291.285	0.0899999999999998	Word	et
291.375	0.1799999999999997	Word	pour
291.555	0.1000000000000014	Word	s
291.655	0.6699999999999982	Word	instruire
293.226	0.1999999999999993	Word	le
293.426	0.4800000000000004	Word	premier
293.909	0.3399999999999998	Word	était
294.251	0.3999999999999986	Word	habité
294.651	0.1600000000000001	Word	par
294.812	0.1799999999999997	Word	un
294.992	0.2800000000000011	Word	roi
295.864	0.2100000000000008	Word	le
296.075	0.25	Word	roi
296.326	0.7199999999999989	Word	siégeait
297.219	0.4599999999999973	Word	habillé
297.679	0.1700000000000017	Word	de
297.849	0.379999999999999	Word	pourpre
298.31	0.0799999999999983	Word	et
298.39	0.0600000000000022	Word	d
298.45	0.5499999999999972	Word	hermine
299.242	0.25	Word	sur
299.492	0.1400000000000005	Word	un
299.632	0.379999999999999	Word	trône
300.012	0.3299999999999983	Word	très
300.342	0.5899999999999999	Word	simple
301.103	0.0599999999999987	Word	et
301.163	0.5899999999999999	Word	cependant
301.754	0.7700000000000031	Word	majestueux
303.668	0.3000000000000007	Word	ah
304.139	0.2099999999999973	Word	voilà
304.449	0.0199999999999995	Word	un
304.469	0.4400000000000013	Word	sujet
305.38	0.129999999999999	Word	s
305.511	0.3700000000000045	Word	écria
305.881	0.1199999999999974	Word	le
306.001	0.3100000000000023	Word	roi
306.311	0.259999999999998	Word	quand
306.572	0.0799999999999983	Word	il
306.652	0.3999999999999986	Word	aperçut
307.052	0.1300000000000025	Word	le
307.182	0.2800000000000011	Word	petit
307.462	0.5499999999999972	Word	prince
308.752	0.0600000000000022	Word	et
308.812	0.1299999999999954	Word	le
308.943	0.2600000000000051	Word	petit
309.203	0.4799999999999969	Word	prince
309.684	0.0700000000000002	Word	se
309.754	0.4600000000000008	Word	demanda
310.845	0.4500000000000028	Word	comment
311.295	0.1400000000000005	Word	peut
311.437	0.1400000000000005	Word	-il
311.577	0.0799999999999983	Word	me
311.657	0.6400000000000006	Word	reconnaître
312.297	0.3100000000000023	Word	puisqu
312.609	0.0899999999999963	Word	il
312.699	0.0700000000000002	Word	ne
312.769	0.0799999999999983	Word	m
312.85	0.0400000000000062	Word	a
312.89	0.3799999999999954	Word	encore
313.271	0.5500000000000043	Word	jamais
313.821	0.1799999999999997	Word	vu
315.063	0.1300000000000025	Word	il
315.193	0.0700000000000002	Word	ne
315.263	0.3900000000000005	Word	savait
315.653	0.1999999999999957	Word	pas
315.854	0.3200000000000003	Word	que
316.345	0.1600000000000037	Word	pour
316.505	0.1599999999999966	Word	les
316.665	0.2800000000000011	Word	rois
317.296	0.1899999999999977	Word	le
317.486	0.3599999999999994	Word	monde
317.847	0.1600000000000037	Word	est
318.007	0.3299999999999983	Word	très
318.337	0.7800000000000011	Word	simplifié
319.517	0.1599999999999966	Word	tous
319.677	0.2700000000000031	Word	les
319.947	0.1799999999999997	Word	hommes
320.129	0.2299999999999968	Word	sont
320.359	0.1200000000000045	Word	des
320.479	0.4699999999999988	Word	sujets
321.882	0.3500000000000014	Word	approche
322.233	0.2100000000000008	Word	-toi
322.495	0.0300000000000011	Word	que
322.525	0.1499999999999985	Word	je
322.675	0.0700000000000002	Word	te
322.745	0.1899999999999977	Word	voie
322.935	0.3300000000000054	Word	mieux
323.586	0.2199999999999988	Word	lui
323.806	0.1400000000000005	Word	dit
323.946	0.1400000000000005	Word	le
324.086	0.3200000000000003	Word	roi
324.497	0.3100000000000023	Word	qui
324.809	0.269999999999996	Word	était
325.08	0.3800000000000025	Word	tout
